valor_ipc,categoria_gasto,fecha_iso,indicador
0.1,IPC General,2015-06-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2015-05-01,IPC_Variacion_Anual_INE
-0.6,IPC General,2015-04-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2015-03-01,IPC_Variacion_Anual_INE
-1.1,IPC General,2015-02-01,IPC_Variacion_Anual_INE
-1.3,IPC General,2015-01-01,IPC_Variacion_Anual_INE
-1.0,IPC General,2014-12-01,IPC_Variacion_Anual_INE
-0.4,IPC General,2014-11-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2014-10-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2014-09-01,IPC_Variacion_Anual_INE
-0.5,IPC General,2014-08-01,IPC_Variacion_Anual_INE
-0.3,IPC General,2014-07-01,IPC_Variacion_Anual_INE
0.1,IPC General,2014-06-01,IPC_Variacion_Anual_INE
0.2,IPC General,2014-05-01,IPC_Variacion_Anual_INE
0.4,IPC General,2014-04-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2014-03-01,IPC_Variacion_Anual_INE
0.0,IPC General,2014-02-01,IPC_Variacion_Anual_INE
0.2,IPC General,2014-01-01,IPC_Variacion_Anual_INE
0.3,IPC General,2013-12-01,IPC_Variacion_Anual_INE
0.2,IPC General,2013-11-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2013-10-01,IPC_Variacion_Anual_INE
0.3,IPC General,2013-09-01,IPC_Variacion_Anual_INE
1.5,IPC General,2013-08-01,IPC_Variacion_Anual_INE
1.8,IPC General,2013-07-01,IPC_Variacion_Anual_INE
2.1,IPC General,2013-06-01,IPC_Variacion_Anual_INE
1.7,IPC General,2013-05-01,IPC_Variacion_Anual_INE
1.4,IPC General,2013-04-01,IPC_Variacion_Anual_INE
2.4,IPC General,2013-03-01,IPC_Variacion_Anual_INE
2.8,IPC General,2013-02-01,IPC_Variacion_Anual_INE
2.7,IPC General,2013-01-01,IPC_Variacion_Anual_INE
2.9,IPC General,2012-12-01,IPC_Variacion_Anual_INE
2.9,IPC General,2012-11-01,IPC_Variacion_Anual_INE
3.5,IPC General,2012-10-01,IPC_Variacion_Anual_INE
3.4,IPC General,2012-09-01,IPC_Variacion_Anual_INE
2.7,IPC General,2012-08-01,IPC_Variacion_Anual_INE
2.2,IPC General,2012-07-01,IPC_Variacion_Anual_INE
1.9,IPC General,2012-06-01,IPC_Variacion_Anual_INE
1.9,IPC General,2012-05-01,IPC_Variacion_Anual_INE
2.1,IPC General,2012-04-01,IPC_Variacion_Anual_INE
1.9,IPC General,2012-03-01,IPC_Variacion_Anual_INE
2.0,IPC General,2012-02-01,IPC_Variacion_Anual_INE
2.0,IPC General,2012-01-01,IPC_Variacion_Anual_INE
2.4,IPC General,2011-12-01,IPC_Variacion_Anual_INE
2.9,IPC General,2011-11-01,IPC_Variacion_Anual_INE
3.0,IPC General,2011-10-01,IPC_Variacion_Anual_INE
3.1,IPC General,2011-09-01,IPC_Variacion_Anual_INE
3.0,IPC General,2011-08-01,IPC_Variacion_Anual_INE
3.1,IPC General,2011-07-01,IPC_Variacion_Anual_INE
3.2,IPC General,2011-06-01,IPC_Variacion_Anual_INE
3.5,IPC General,2011-05-01,IPC_Variacion_Anual_INE
3.8,IPC General,2011-04-01,IPC_Variacion_Anual_INE
3.6,IPC General,2011-03-01,IPC_Variacion_Anual_INE
3.6,IPC General,2011-02-01,IPC_Variacion_Anual_INE
3.3,IPC General,2011-01-01,IPC_Variacion_Anual_INE
3.0,IPC General,2010-12-01,IPC_Variacion_Anual_INE
2.3,IPC General,2010-11-01,IPC_Variacion_Anual_INE
2.3,IPC General,2010-10-01,IPC_Variacion_Anual_INE
2.1,IPC General,2010-09-01,IPC_Variacion_Anual_INE
1.8,IPC General,2010-08-01,IPC_Variacion_Anual_INE
1.9,IPC General,2010-07-01,IPC_Variacion_Anual_INE
1.5,IPC General,2010-06-01,IPC_Variacion_Anual_INE
1.8,IPC General,2010-05-01,IPC_Variacion_Anual_INE
1.5,IPC General,2010-04-01,IPC_Variacion_Anual_INE
1.4,IPC General,2010-03-01,IPC_Variacion_Anual_INE
0.8,IPC General,2010-02-01,IPC_Variacion_Anual_INE
1.0,IPC General,2010-01-01,IPC_Variacion_Anual_INE
0.8,IPC General,2009-12-01,IPC_Variacion_Anual_INE
0.3,IPC General,2009-11-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2009-10-01,IPC_Variacion_Anual_INE
-1.0,IPC General,2009-09-01,IPC_Variacion_Anual_INE
-0.8,IPC General,2009-08-01,IPC_Variacion_Anual_INE
-1.4,IPC General,2009-07-01,IPC_Variacion_Anual_INE
-1.0,IPC General,2009-06-01,IPC_Variacion_Anual_INE
-0.9,IPC General,2009-05-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2009-04-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2009-03-01,IPC_Variacion_Anual_INE
0.7,IPC General,2009-02-01,IPC_Variacion_Anual_INE
0.8,IPC General,2009-01-01,IPC_Variacion_Anual_INE
1.4,IPC General,2008-12-01,IPC_Variacion_Anual_INE
2.4,IPC General,2008-11-01,IPC_Variacion_Anual_INE
3.6,IPC General,2008-10-01,IPC_Variacion_Anual_INE
4.5,IPC General,2008-09-01,IPC_Variacion_Anual_INE
4.9,IPC General,2008-08-01,IPC_Variacion_Anual_INE
5.3,IPC General,2008-07-01,IPC_Variacion_Anual_INE
5.0,IPC General,2008-06-01,IPC_Variacion_Anual_INE
4.6,IPC General,2008-05-01,IPC_Variacion_Anual_INE
4.2,IPC General,2008-04-01,IPC_Variacion_Anual_INE
4.5,IPC General,2008-03-01,IPC_Variacion_Anual_INE
4.4,IPC General,2008-02-01,IPC_Variacion_Anual_INE
4.3,IPC General,2008-01-01,IPC_Variacion_Anual_INE
4.2,IPC General,2007-12-01,IPC_Variacion_Anual_INE
4.1,IPC General,2007-11-01,IPC_Variacion_Anual_INE
3.6,IPC General,2007-10-01,IPC_Variacion_Anual_INE
2.7,IPC General,2007-09-01,IPC_Variacion_Anual_INE
2.2,IPC General,2007-08-01,IPC_Variacion_Anual_INE
2.2,IPC General,2007-07-01,IPC_Variacion_Anual_INE
2.4,IPC General,2007-06-01,IPC_Variacion_Anual_INE
2.3,IPC General,2007-05-01,IPC_Variacion_Anual_INE
2.4,IPC General,2007-04-01,IPC_Variacion_Anual_INE
2.5,IPC General,2007-03-01,IPC_Variacion_Anual_INE
2.4,IPC General,2007-02-01,IPC_Variacion_Anual_INE
2.4,IPC General,2007-01-01,IPC_Variacion_Anual_INE
2.7,IPC General,2006-12-01,IPC_Variacion_Anual_INE
2.6,IPC General,2006-11-01,IPC_Variacion_Anual_INE
2.5,IPC General,2006-10-01,IPC_Variacion_Anual_INE
2.9,IPC General,2006-09-01,IPC_Variacion_Anual_INE
3.7,IPC General,2006-08-01,IPC_Variacion_Anual_INE
4.0,IPC General,2006-07-01,IPC_Variacion_Anual_INE
3.9,IPC General,2006-06-01,IPC_Variacion_Anual_INE
4.0,IPC General,2006-05-01,IPC_Variacion_Anual_INE
3.9,IPC General,2006-04-01,IPC_Variacion_Anual_INE
3.9,IPC General,2006-03-01,IPC_Variacion_Anual_INE
4.0,IPC General,2006-02-01,IPC_Variacion_Anual_INE
4.2,IPC General,2006-01-01,IPC_Variacion_Anual_INE
3.7,IPC General,2005-12-01,IPC_Variacion_Anual_INE
3.4,IPC General,2005-11-01,IPC_Variacion_Anual_INE
3.5,IPC General,2005-10-01,IPC_Variacion_Anual_INE
3.7,IPC General,2005-09-01,IPC_Variacion_Anual_INE
3.3,IPC General,2005-08-01,IPC_Variacion_Anual_INE
3.3,IPC General,2005-07-01,IPC_Variacion_Anual_INE
3.1,IPC General,2005-06-01,IPC_Variacion_Anual_INE
3.1,IPC General,2005-05-01,IPC_Variacion_Anual_INE
3.5,IPC General,2005-04-01,IPC_Variacion_Anual_INE
3.4,IPC General,2005-03-01,IPC_Variacion_Anual_INE
3.3,IPC General,2005-02-01,IPC_Variacion_Anual_INE
3.1,IPC General,2005-01-01,IPC_Variacion_Anual_INE
3.2,IPC General,2004-12-01,IPC_Variacion_Anual_INE
3.5,IPC General,2004-11-01,IPC_Variacion_Anual_INE
3.6,IPC General,2004-10-01,IPC_Variacion_Anual_INE
3.2,IPC General,2004-09-01,IPC_Variacion_Anual_INE
3.3,IPC General,2004-08-01,IPC_Variacion_Anual_INE
3.4,IPC General,2004-07-01,IPC_Variacion_Anual_INE
3.5,IPC General,2004-06-01,IPC_Variacion_Anual_INE
3.4,IPC General,2004-05-01,IPC_Variacion_Anual_INE
2.7,IPC General,2004-04-01,IPC_Variacion_Anual_INE
2.1,IPC General,2004-03-01,IPC_Variacion_Anual_INE
2.1,IPC General,2004-02-01,IPC_Variacion_Anual_INE
2.3,IPC General,2004-01-01,IPC_Variacion_Anual_INE
2.6,IPC General,2003-12-01,IPC_Variacion_Anual_INE
2.8,IPC General,2003-11-01,IPC_Variacion_Anual_INE
2.6,IPC General,2003-10-01,IPC_Variacion_Anual_INE
2.9,IPC General,2003-09-01,IPC_Variacion_Anual_INE
3.0,IPC General,2003-08-01,IPC_Variacion_Anual_INE
2.8,IPC General,2003-07-01,IPC_Variacion_Anual_INE
2.7,IPC General,2003-06-01,IPC_Variacion_Anual_INE
2.7,IPC General,2003-05-01,IPC_Variacion_Anual_INE
3.1,IPC General,2003-04-01,IPC_Variacion_Anual_INE
3.7,IPC General,2003-03-01,IPC_Variacion_Anual_INE
3.8,IPC General,2003-02-01,IPC_Variacion_Anual_INE
3.7,IPC General,2003-01-01,IPC_Variacion_Anual_INE
4.0,IPC General,2002-12-01,IPC_Variacion_Anual_INE
3.9,IPC General,2002-11-01,IPC_Variacion_Anual_INE
4.0,IPC General,2002-10-01,IPC_Variacion_Anual_INE
3.5,IPC General,2002-09-01,IPC_Variacion_Anual_INE
3.6,IPC General,2002-08-01,IPC_Variacion_Anual_INE
3.4,IPC General,2002-07-01,IPC_Variacion_Anual_INE
3.4,IPC General,2002-06-01,IPC_Variacion_Anual_INE
3.6,IPC General,2002-05-01,IPC_Variacion_Anual_INE
3.6,IPC General,2002-04-01,IPC_Variacion_Anual_INE
3.1,IPC General,2002-03-01,IPC_Variacion_Anual_INE
3.1,IPC General,2002-02-01,IPC_Variacion_Anual_INE
3.1,IPC General,2002-01-01,IPC_Variacion_Anual_INE
120.524,IPC General,2025-12-01,IPC_Indice_Base_2021_INE
120.139,IPC General,2025-11-01,IPC_Indice_Base_2021_INE
120.163,IPC General,2025-10-01,IPC_Indice_Base_2021_INE
119.106,IPC General,2025-09-01,IPC_Indice_Base_2021_INE
119.309,IPC General,2025-08-01,IPC_Indice_Base_2021_INE
119.321,IPC General,2025-07-01,IPC_Indice_Base_2021_INE
119.641,IPC General,2025-06-01,IPC_Indice_Base_2021_INE
118.997,IPC General,2025-05-01,IPC_Indice_Base_2021_INE
118.8,IPC General,2025-04-01,IPC_Indice_Base_2021_INE
118.076,IPC General,2025-03-01,IPC_Indice_Base_2021_INE
117.919,IPC General,2025-02-01,IPC_Indice_Base_2021_INE
117.486,IPC General,2025-01-01,IPC_Indice_Base_2021_INE
117.241,IPC General,2024-12-01,IPC_Indice_Base_2021_INE
116.711,IPC General,2024-11-01,IPC_Indice_Base_2021_INE
116.393,IPC General,2024-10-01,IPC_Indice_Base_2021_INE
115.563,IPC General,2024-09-01,IPC_Indice_Base_2021_INE
116.125,IPC General,2024-08-01,IPC_Indice_Base_2021_INE
116.14,IPC General,2024-07-01,IPC_Indice_Base_2021_INE
116.84,IPC General,2024-06-01,IPC_Indice_Base_2021_INE
116.53,IPC General,2024-05-01,IPC_Indice_Base_2021_INE
116.258,IPC General,2024-04-01,IPC_Indice_Base_2021_INE
115.319,IPC General,2024-03-01,IPC_Indice_Base_2021_INE
114.53,IPC General,2024-02-01,IPC_Indice_Base_2021_INE
114.238,IPC General,2024-01-01,IPC_Indice_Base_2021_INE
114.121,IPC General,2023-12-01,IPC_Indice_Base_2021_INE
114.188,IPC General,2023-11-01,IPC_Indice_Base_2021_INE
114.716,IPC General,2023-10-01,IPC_Indice_Base_2021_INE
114.025,IPC General,2023-09-01,IPC_Indice_Base_2021_INE
113.7,IPC General,2023-08-01,IPC_Indice_Base_2021_INE
113.013,IPC General,2023-07-01,IPC_Indice_Base_2021_INE
113.045,IPC General,2023-06-01,IPC_Indice_Base_2021_INE
112.551,IPC General,2023-05-01,IPC_Indice_Base_2021_INE
112.587,IPC General,2023-04-01,IPC_Indice_Base_2021_INE
111.801,IPC General,2023-03-01,IPC_Indice_Base_2021_INE
111.342,IPC General,2023-02-01,IPC_Indice_Base_2021_INE
110.096,IPC General,2023-01-01,IPC_Indice_Base_2021_INE
110.492,IPC General,2022-12-01,IPC_Indice_Base_2021_INE
110.286,IPC General,2022-11-01,IPC_Indice_Base_2021_INE
110.495,IPC General,2022-10-01,IPC_Indice_Base_2021_INE
109.872,IPC General,2022-09-01,IPC_Indice_Base_2021_INE
110.528,IPC General,2022-08-01,IPC_Indice_Base_2021_INE
110.142,IPC General,2022-07-01,IPC_Indice_Base_2021_INE
110.585,IPC General,2022-06-01,IPC_Indice_Base_2021_INE
108.545,IPC General,2022-05-01,IPC_Indice_Base_2021_INE
107.59,IPC General,2022-04-01,IPC_Indice_Base_2021_INE
107.635,IPC General,2022-03-01,IPC_Indice_Base_2021_INE
104.409,IPC General,2022-02-01,IPC_Indice_Base_2021_INE
103.523,IPC General,2022-01-01,IPC_Indice_Base_2021_INE
104.067,IPC General,2021-12-01,IPC_Indice_Base_2021_INE
102.772,IPC General,2021-11-01,IPC_Indice_Base_2021_INE
102.589,IPC General,2021-10-01,IPC_Indice_Base_2021_INE
100.606,IPC General,2021-09-01,IPC_Indice_Base_2021_INE
99.63,IPC General,2021-08-01,IPC_Indice_Base_2021_INE
99.085,IPC General,2021-07-01,IPC_Indice_Base_2021_INE
100.07,IPC General,2021-06-01,IPC_Indice_Base_2021_INE
99.664,IPC General,2021-05-01,IPC_Indice_Base_2021_INE
99.211,IPC General,2021-04-01,IPC_Indice_Base_2021_INE
97.933,IPC General,2021-03-01,IPC_Indice_Base_2021_INE
96.885,IPC General,2021-02-01,IPC_Indice_Base_2021_INE
97.488,IPC General,2021-01-01,IPC_Indice_Base_2021_INE
97.53,IPC General,2020-12-01,IPC_Indice_Base_2021_INE
97.464,IPC General,2020-11-01,IPC_Indice_Base_2021_INE
97.419,IPC General,2020-10-01,IPC_Indice_Base_2021_INE
96.65,IPC General,2020-09-01,IPC_Indice_Base_2021_INE
96.417,IPC General,2020-08-01,IPC_Indice_Base_2021_INE
96.331,IPC General,2020-07-01,IPC_Indice_Base_2021_INE
97.4,IPC General,2020-06-01,IPC_Indice_Base_2021_INE
97.006,IPC General,2020-05-01,IPC_Indice_Base_2021_INE
96.964,IPC General,2020-04-01,IPC_Indice_Base_2021_INE
96.571,IPC General,2020-03-01,IPC_Indice_Base_2021_INE
96.845,IPC General,2020-02-01,IPC_Indice_Base_2021_INE
96.876,IPC General,2020-01-01,IPC_Indice_Base_2021_INE
97.847,IPC General,2019-12-01,IPC_Indice_Base_2021_INE
98.071,IPC General,2019-11-01,IPC_Indice_Base_2021_INE
97.955,IPC General,2019-10-01,IPC_Indice_Base_2021_INE
96.913,IPC General,2019-09-01,IPC_Indice_Base_2021_INE
96.716,IPC General,2019-08-01,IPC_Indice_Base_2021_INE
96.765,IPC General,2019-07-01,IPC_Indice_Base_2021_INE
97.574,IPC General,2019-06-01,IPC_Indice_Base_2021_INE
97.81,IPC General,2019-05-01,IPC_Indice_Base_2021_INE
97.585,IPC General,2019-04-01,IPC_Indice_Base_2021_INE
96.603,IPC General,2019-03-01,IPC_Indice_Base_2021_INE
96.168,IPC General,2019-02-01,IPC_Indice_Base_2021_INE
95.877,IPC General,2019-01-01,IPC_Indice_Base_2021_INE
97.331,IPC General,2018-12-01,IPC_Indice_Base_2021_INE
97.807,IPC General,2018-11-01,IPC_Indice_Base_2021_INE
97.936,IPC General,2018-10-01,IPC_Indice_Base_2021_INE
97.037,IPC General,2018-09-01,IPC_Indice_Base_2021_INE
96.629,IPC General,2018-08-01,IPC_Indice_Base_2021_INE
96.467,IPC General,2018-07-01,IPC_Indice_Base_2021_INE
97.401,IPC General,2018-06-01,IPC_Indice_Base_2021_INE
97.223,IPC General,2018-05-01,IPC_Indice_Base_2021_INE
96.376,IPC General,2018-04-01,IPC_Indice_Base_2021_INE
95.471,IPC General,2018-03-01,IPC_Indice_Base_2021_INE
95.336,IPC General,2018-02-01,IPC_Indice_Base_2021_INE
95.161,IPC General,2018-01-01,IPC_Indice_Base_2021_INE
96.39,IPC General,2017-12-01,IPC_Indice_Base_2021_INE
96.448,IPC General,2017-11-01,IPC_Indice_Base_2021_INE
95.962,IPC General,2017-10-01,IPC_Indice_Base_2021_INE
94.964,IPC General,2017-09-01,IPC_Indice_Base_2021_INE
94.626,IPC General,2017-08-01,IPC_Indice_Base_2021_INE
94.428,IPC General,2017-07-01,IPC_Indice_Base_2021_INE
95.266,IPC General,2017-06-01,IPC_Indice_Base_2021_INE
95.342,IPC General,2017-05-01,IPC_Indice_Base_2021_INE
95.338,IPC General,2017-04-01,IPC_Indice_Base_2021_INE
94.41,IPC General,2017-03-01,IPC_Indice_Base_2021_INE
94.331,IPC General,2017-02-01,IPC_Indice_Base_2021_INE
94.686,IPC General,2017-01-01,IPC_Indice_Base_2021_INE
95.295,IPC General,2016-12-01,IPC_Indice_Base_2021_INE
94.818,IPC General,2016-11-01,IPC_Indice_Base_2021_INE
94.471,IPC General,2016-10-01,IPC_Indice_Base_2021_INE
93.327,IPC General,2016-09-01,IPC_Indice_Base_2021_INE
93.183,IPC General,2016-08-01,IPC_Indice_Base_2021_INE
93.056,IPC General,2016-07-01,IPC_Indice_Base_2021_INE
93.915,IPC General,2016-06-01,IPC_Indice_Base_2021_INE
93.549,IPC General,2016-05-01,IPC_Indice_Base_2021_INE
93.031,IPC General,2016-04-01,IPC_Indice_Base_2021_INE
92.276,IPC General,2016-03-01,IPC_Indice_Base_2021_INE
91.567,IPC General,2016-02-01,IPC_Indice_Base_2021_INE
91.9,IPC General,2016-01-01,IPC_Indice_Base_2021_INE
93.767,IPC General,2015-12-01,IPC_Indice_Base_2021_INE
94.131,IPC General,2015-11-01,IPC_Indice_Base_2021_INE
93.758,IPC General,2015-10-01,IPC_Indice_Base_2021_INE
93.106,IPC General,2015-09-01,IPC_Indice_Base_2021_INE
93.272,IPC General,2015-08-01,IPC_Indice_Base_2021_INE
93.585,IPC General,2015-07-01,IPC_Indice_Base_2021_INE
94.65,IPC General,2015-06-01,IPC_Indice_Base_2021_INE
94.466,IPC General,2015-05-01,IPC_Indice_Base_2021_INE
93.998,IPC General,2015-04-01,IPC_Indice_Base_2021_INE
93.053,IPC General,2015-03-01,IPC_Indice_Base_2021_INE
92.463,IPC General,2015-02-01,IPC_Indice_Base_2021_INE
92.203,IPC General,2015-01-01,IPC_Indice_Base_2021_INE
93.795,IPC General,2014-12-01,IPC_Indice_Base_2021_INE
94.422,IPC General,2014-11-01,IPC_Indice_Base_2021_INE
94.482,IPC General,2014-10-01,IPC_Indice_Base_2021_INE
93.985,IPC General,2014-09-01,IPC_Indice_Base_2021_INE
93.663,IPC General,2014-08-01,IPC_Indice_Base_2021_INE
93.513,IPC General,2014-07-01,IPC_Indice_Base_2021_INE
94.607,IPC General,2014-06-01,IPC_Indice_Base_2021_INE
94.678,IPC General,2014-05-01,IPC_Indice_Base_2021_INE
94.706,IPC General,2014-04-01,IPC_Indice_Base_2021_INE
93.824,IPC General,2014-03-01,IPC_Indice_Base_2021_INE
93.464,IPC General,2014-02-01,IPC_Indice_Base_2021_INE
93.492,IPC General,2014-01-01,IPC_Indice_Base_2021_INE
94.942,IPC General,2013-12-01,IPC_Indice_Base_2021_INE
94.899,IPC General,2013-11-01,IPC_Indice_Base_2021_INE
94.632,IPC General,2013-10-01,IPC_Indice_Base_2021_INE
94.241,IPC General,2013-09-01,IPC_Indice_Base_2021_INE
94.393,IPC General,2013-08-01,IPC_Indice_Base_2021_INE
94.066,IPC General,2013-07-01,IPC_Indice_Base_2021_INE
94.691,IPC General,2013-06-01,IPC_Indice_Base_2021_INE
94.562,IPC General,2013-05-01,IPC_Indice_Base_2021_INE
94.415,IPC General,2013-04-01,IPC_Indice_Base_2021_INE
93.946,IPC General,2013-03-01,IPC_Indice_Base_2021_INE
93.608,IPC General,2013-02-01,IPC_Indice_Base_2021_INE
93.369,IPC General,2013-01-01,IPC_Indice_Base_2021_INE
94.685,IPC General,2012-12-01,IPC_Indice_Base_2021_INE
94.717,IPC General,2012-11-01,IPC_Indice_Base_2021_INE
94.771,IPC General,2012-10-01,IPC_Indice_Base_2021_INE
94.069,IPC General,2012-09-01,IPC_Indice_Base_2021_INE
93.052,IPC General,2012-08-01,IPC_Indice_Base_2021_INE
92.594,IPC General,2012-07-01,IPC_Indice_Base_2021_INE
92.934,IPC General,2012-06-01,IPC_Indice_Base_2021_INE
93.143,IPC General,2012-05-01,IPC_Indice_Base_2021_INE
93.317,IPC General,2012-04-01,IPC_Indice_Base_2021_INE
91.9,IPC General,2012-03-01,IPC_Indice_Base_2021_INE
91.234,IPC General,2012-02-01,IPC_Indice_Base_2021_INE
91.122,IPC General,2012-01-01,IPC_Indice_Base_2021_INE
92.308,IPC General,2011-12-01,IPC_Indice_Base_2021_INE
92.293,IPC General,2011-11-01,IPC_Indice_Base_2021_INE
91.931,IPC General,2011-10-01,IPC_Indice_Base_2021_INE
91.222,IPC General,2011-09-01,IPC_Indice_Base_2021_INE
90.864,IPC General,2011-08-01,IPC_Indice_Base_2021_INE
90.735,IPC General,2011-07-01,IPC_Indice_Base_2021_INE
91.455,IPC General,2011-06-01,IPC_Indice_Base_2021_INE
91.664,IPC General,2011-05-01,IPC_Indice_Base_2021_INE
91.667,IPC General,2011-04-01,IPC_Indice_Base_2021_INE
90.473,IPC General,2011-03-01,IPC_Indice_Base_2021_INE
89.7,IPC General,2011-02-01,IPC_Indice_Base_2021_INE
89.591,IPC General,2011-01-01,IPC_Indice_Base_2021_INE
90.391,IPC General,2010-12-01,IPC_Indice_Base_2021_INE
89.862,IPC General,2010-11-01,IPC_Indice_Base_2021_INE
89.331,IPC General,2010-10-01,IPC_Indice_Base_2021_INE
88.443,IPC General,2010-09-01,IPC_Indice_Base_2021_INE
88.289,IPC General,2010-08-01,IPC_Indice_Base_2021_INE
88.026,IPC General,2010-07-01,IPC_Indice_Base_2021_INE
88.552,IPC General,2010-06-01,IPC_Indice_Base_2021_INE
88.402,IPC General,2010-05-01,IPC_Indice_Base_2021_INE
88.202,IPC General,2010-04-01,IPC_Indice_Base_2021_INE
87.182,IPC General,2010-03-01,IPC_Indice_Base_2021_INE
86.501,IPC General,2010-02-01,IPC_Indice_Base_2021_INE
86.586,IPC General,2010-01-01,IPC_Indice_Base_2021_INE
87.576,IPC General,2009-12-01,IPC_Indice_Base_2021_INE
87.664,IPC General,2009-11-01,IPC_Indice_Base_2021_INE
87.175,IPC General,2009-10-01,IPC_Indice_Base_2021_INE
86.578,IPC General,2009-09-01,IPC_Indice_Base_2021_INE
86.701,IPC General,2009-08-01,IPC_Indice_Base_2021_INE
86.407,IPC General,2009-07-01,IPC_Indice_Base_2021_INE
87.276,IPC General,2009-06-01,IPC_Indice_Base_2021_INE
86.946,IPC General,2009-05-01,IPC_Indice_Base_2021_INE
86.946,IPC General,2009-04-01,IPC_Indice_Base_2021_INE
86.122,IPC General,2009-03-01,IPC_Indice_Base_2021_INE
85.901,IPC General,2009-02-01,IPC_Indice_Base_2021_INE
85.829,IPC General,2009-01-01,IPC_Indice_Base_2021_INE
87.025,IPC General,2008-12-01,IPC_Indice_Base_2021_INE
87.539,IPC General,2008-11-01,IPC_Indice_Base_2021_INE
87.871,IPC General,2008-10-01,IPC_Indice_Base_2021_INE
87.563,IPC General,2008-09-01,IPC_Indice_Base_2021_INE
87.508,IPC General,2008-08-01,IPC_Indice_Base_2021_INE
87.693,IPC General,2008-07-01,IPC_Indice_Base_2021_INE
88.326,IPC General,2008-06-01,IPC_Indice_Base_2021_INE
87.919,IPC General,2008-05-01,IPC_Indice_Base_2021_INE
87.369,IPC General,2008-04-01,IPC_Indice_Base_2021_INE
86.31,IPC General,2008-03-01,IPC_Indice_Base_2021_INE
85.533,IPC General,2008-02-01,IPC_Indice_Base_2021_INE
85.314,IPC General,2008-01-01,IPC_Indice_Base_2021_INE
85.951,IPC General,2007-12-01,IPC_Indice_Base_2021_INE
85.642,IPC General,2007-11-01,IPC_Indice_Base_2021_INE
84.973,IPC General,2007-10-01,IPC_Indice_Base_2021_INE
83.858,IPC General,2007-09-01,IPC_Indice_Base_2021_INE
83.516,IPC General,2007-08-01,IPC_Indice_Base_2021_INE
83.371,IPC General,2007-07-01,IPC_Indice_Base_2021_INE
84.154,IPC General,2007-06-01,IPC_Indice_Base_2021_INE
83.998,IPC General,2007-05-01,IPC_Indice_Base_2021_INE
83.8,IPC General,2007-04-01,IPC_Indice_Base_2021_INE
82.59,IPC General,2007-03-01,IPC_Indice_Base_2021_INE
81.978,IPC General,2007-02-01,IPC_Indice_Base_2021_INE
81.823,IPC General,2007-01-01,IPC_Indice_Base_2021_INE
82.521,IPC General,2006-12-01,IPC_Indice_Base_2021_INE
82.318,IPC General,2006-11-01,IPC_Indice_Base_2021_INE
82.082,IPC General,2006-10-01,IPC_Indice_Base_2021_INE
81.699,IPC General,2006-09-01,IPC_Indice_Base_2021_INE
81.803,IPC General,2006-08-01,IPC_Indice_Base_2021_INE
81.639,IPC General,2006-07-01,IPC_Indice_Base_2021_INE
82.299,IPC General,2006-06-01,IPC_Indice_Base_2021_INE
82.167,IPC General,2006-05-01,IPC_Indice_Base_2021_INE
81.855,IPC General,2006-04-01,IPC_Indice_Base_2021_INE
80.593,IPC General,2006-03-01,IPC_Indice_Base_2021_INE
79.872,IPC General,2006-02-01,IPC_Indice_Base_2021_INE
79.725,IPC General,2006-01-01,IPC_Indice_Base_2021_INE
80.174,IPC General,2005-12-01,IPC_Indice_Base_2021_INE
80.019,IPC General,2005-11-01,IPC_Indice_Base_2021_INE
79.953,IPC General,2005-10-01,IPC_Indice_Base_2021_INE
79.345,IPC General,2005-09-01,IPC_Indice_Base_2021_INE
78.833,IPC General,2005-08-01,IPC_Indice_Base_2021_INE
78.51,IPC General,2005-07-01,IPC_Indice_Base_2021_INE
79.221,IPC General,2005-06-01,IPC_Indice_Base_2021_INE
79.086,IPC General,2005-05-01,IPC_Indice_Base_2021_INE
78.905,IPC General,2005-04-01,IPC_Indice_Base_2021_INE
77.616,IPC General,2005-03-01,IPC_Indice_Base_2021_INE
76.913,IPC General,2005-02-01,IPC_Indice_Base_2021_INE
76.635,IPC General,2005-01-01,IPC_Indice_Base_2021_INE
77.42,IPC General,2004-12-01,IPC_Indice_Base_2021_INE
77.513,IPC General,2004-11-01,IPC_Indice_Base_2021_INE
77.295,IPC General,2004-10-01,IPC_Indice_Base_2021_INE
76.58,IPC General,2004-09-01,IPC_Indice_Base_2021_INE
76.411,IPC General,2004-08-01,IPC_Indice_Base_2021_INE
76.101,IPC General,2004-07-01,IPC_Indice_Base_2021_INE
76.853,IPC General,2004-06-01,IPC_Indice_Base_2021_INE
76.741,IPC General,2004-05-01,IPC_Indice_Base_2021_INE
76.236,IPC General,2004-04-01,IPC_Indice_Base_2021_INE
